minimum_rate,guests_max,min_stay,extra,property_type,property_bedrooms,area_name,booking_guest_number,hari,harga,minggu,bulan
1200000.0,4.0,1.0,0.0,2.0,2.0,5,2,3,2857193.333,35,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,1,3,270717.6667,35,12
1416666.6666666667,8.0,1.0,0.0,2.0,3.0,26,6,4,1273754.5,35,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,2,1015232.5,35,12
900000.0,4.0,2.0,0.0,2.0,2.0,26,2,3,993203.6667,35,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,2,1250250.0,35,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,7,1240237.286,35,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,11,636490.9091,35,12
850000.0,7.0,1.0,1.0,1.0,3.0,22,6,1,890178.0,35,12
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,4,1,3321664.0,35,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,2,700130.0,35,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,1255274.5,35,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,2,410081.5,35,12
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,1,603120.0,35,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,1,1,800163.0,35,12
1050000.0,6.0,2.0,0.0,2.0,3.0,26,6,1,1350270.0,35,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,2,370042.0,35,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,1,4,800169.75,35,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,2,760175.0,35,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,2,1,280526.0,35,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,4,1,901694.0,35,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,180106.0,35,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,150088.0,35,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,166765.0,35,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,150088.0,35,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,4,700413.0,35,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,4,484599.25,35,12
950000.0,9.0,1.0,1.0,4.0,4.0,13,4,1,1190238.0,35,12
700000.0,2.0,1.0,0.0,2.0,1.0,1,1,3,1557303.667,35,12
305000.0,2.0,1.0,0.0,4.0,8.0,2,2,4,420087.5,35,12
1300000.0,6.0,2.0,0.0,2.0,3.0,26,5,2,1595319.0,35,12
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,2,630133.5,35,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,2,540136.5,35,12
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,600110.0,35,12
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,1,414031.0,35,12
1500000.0,4.0,1.0,0.0,2.0,2.0,26,4,1,1260252.0,35,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,1,1,750155.0,35,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,690139.5,35,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,750155.0,35,12
1500000.0,10.0,2.0,0.0,2.0,5.0,26,5,5,1520290.6,35,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,1,230128.0,35,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,4,864666.0,35,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,900180.0,35,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,900180.0,35,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,305055.5,35,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,305055.5,35,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,310061.0,35,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,4,1,1900355.0,35,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,1400280.0,35,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,940152.0,35,12
1900000.0,15.0,1.0,0.0,2.0,10.0,4,10,2,1715343.0,35,12
400000.0,2.0,1.0,0.0,4.0,4.0,24,1,7,608702.7143,35,12
400000.0,2.0,1.0,0.0,4.0,4.0,24,2,10,616123.2,35,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,6,1140219.333,35,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,1200248.5,35,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,830111.0,35,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,830156.5,35,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,4,636641.0,35,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,540189.0,35,12
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,3,2223404.0,35,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,400236.0,35,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,380223.0,35,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,689295.0,35,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,355765.0,35,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,2,539318.0,35,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,2,1206111.5,35,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,2,430253.0,35,12
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,2,619116.0,35,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,1803580.25,35,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,1,1151221.0,35,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,2,300176.5,35,12
505000.0,4.0,1.0,1.0,4.0,6.0,10,2,2,340235.0,35,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,1455858.5,35,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,5,1600943.8,35,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,0.0,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,9,1074250.437,36,12
1275000.0,6.0,2.0,0.0,2.0,3.0,15,3,2,2200466.5,36,12
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,6,590113.1667,36,12
1300000.0,2.0,1.0,0.0,2.0,2.0,23,1,4,1720354.0,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,7,370064.4286,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,150030.0,36,12
1450000.0,4.0,2.0,0.0,2.0,3.0,6,5,1,2433820.0,36,12
1180000.0,4.0,1.0,0.0,2.0,4.0,1,2,4,720156.5,36,12
960000.0,4.0,2.0,0.0,2.0,2.0,21,3,3,1320748.0,36,12
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,1,430086.0,36,12
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,5,1421713.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,2,779134.5,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,1,580116.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,2,779154.0,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,1,800151.0,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,774155.5,36,12
1102500.0,7.0,1.0,0.0,4.0,6.0,13,1,1,330066.0,36,12
1000000.0,9.0,1.0,1.0,2.0,3.0,19,6,1,1280256.0,36,12
950000.0,4.0,2.0,0.0,2.0,4.0,26,2,4,1000192.75,36,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,1,5,280527.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,165097.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,150088.0,36,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,5,798248.4,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,780867.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,3,747401.6667,36,12
1300000.0,6.0,1.0,0.0,2.0,4.0,10,4,6,1513639.667,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,1,330068.0,36,12
450000.0,2.0,1.0,0.0,2.0,1.0,23,2,1,690068.0,36,12
950000.0,9.0,1.0,1.0,4.0,4.0,13,6,4,2380487.5,36,12
1950000.0,8.0,2.0,0.0,2.0,4.0,24,7,3,2565481.033,36,12
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,1,567121.0,36,12
360000.0,2.0,1.0,0.0,4.0,5.0,24,1,3,636792.3333,36,12
900000.0,6.0,1.0,0.0,2.0,3.0,23,5,2,1370304.5,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,3,330041.3333,36,12
340000.0,2.0,1.0,0.0,4.0,10.0,2,1,1,405081.0,36,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,1,2,540141.0,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,5,1,780148.0,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,1,230116.0,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,860145.0,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,3,900162.6667,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,3,340086.6667,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,1,1116176.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,1,1400266.0,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,1016688.597,36,12
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,3,820147.6667,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,2,890204.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,450104.6667,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,4,788661.75,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,510136.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,4,627117.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,700110.0,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,1,4,1260256.5,36,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,1,1,1050139.0,36,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,350206.0,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,711530.5,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,1304169.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,3,2,1901121.0,36,12
400000.0,2.0,1.0,0.0,2.0,1.0,23,2,4,1051976.75,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,2,430253.0,36,12
4500000.0,8.0,1.0,1.0,2.0,3.0,12,6,2,6651330.0,36,12
300000.0,2.0,2.0,0.0,4.0,6.0,2,2,5,444706.6,36,12
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,2,535452.0,36,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,732900.0,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,1,1880328.0,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,2,300176.5,36,12
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,3,461522.0,36,12
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,7,440259.5714,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,1,1000590.0,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,2,890525.0,36,12
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,3,400235.6667,36,12
505000.0,4.0,1.0,1.0,4.0,6.0,10,2,2,301191.5,36,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,4,800472.0,36,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,4,800472.0,36,12
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,740162.0,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,1,330024.0,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,3,1296234.333,36,12
950000.0,6.0,2.0,0.0,2.0,3.0,26,3,7,1307189.429,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,960130.0,36,12
575000.0,5.0,1.0,0.0,4.0,4.0,13,4,4,1760369.75,36,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,4,1050270.25,36,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,1,1050201.0,36,12
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,1,470149.0,36,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,2,651130.0,36,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,1,650129.0,36,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,3,650140.3333,36,12
2250000.0,6.0,1.0,0.0,2.0,4.0,25,2,7,2309387.571,36,12
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,1,1,3690807.0,36,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,730168.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,2,670146.5,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,5,670201.2,36,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,4,3,2422981.667,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,2,330065.5,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,1080216.0,36,12
450000.0,2.0,1.0,0.0,3.0,1.0,3,2,2,945194.86,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,2,690171.0,36,12
1050000.0,6.0,2.0,0.0,2.0,3.0,26,5,4,1230477.25,36,12
1000000.0,9.0,1.0,1.0,2.0,3.0,19,9,1,1850370.0,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,4,360064.75,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,165097.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,165097.5,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,450266.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,150088.0,36,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,10,778236.7,36,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,2,789354.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,747402.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,4,747401.5,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,602383.0,36,12
300000.0,2.0,2.0,0.0,4.0,6.0,2,1,29,367943.5862,36,12
450000.0,2.0,1.0,0.0,2.0,1.0,23,1,3,621112.6667,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,350086.0,36,12
360000.0,2.0,1.0,0.0,4.0,5.0,24,1,14,826669.2857,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,1,430045.0,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,1,2,461794.5,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,6,332558.1667,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,3,370067.3333,36,12
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,2,520085.0,36,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,4,600119.5,36,12
1200000.0,4.0,1.0,0.0,2.0,3.0,2,5,13,1154072.462,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,3,240023.6667,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,1,229996.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,1,740153.0,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,900167.0,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,1,4,950192.0,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,1,1,270072.0,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,1,1,270086.0,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,340032.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,4,1200240.25,36,12
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,2,820128.0,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,3,956864.3333,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,5,788672.2,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,1,4,636628.5,36,12
850000.0,4.0,1.0,0.0,2.0,2.0,4,2,1,990201.0,36,12
800000.0,5.0,1.0,0.0,4.0,4.0,4,1,2,460081.0,36,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,1050236.0,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,1,1,330195.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,2,3,1343392.0,36,12
320000.0,2.0,2.0,0.0,4.0,2.0,24,1,4,521507.75,36,12
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,2,462942.5,36,12
360000.0,2.0,1.0,0.0,4.0,5.0,24,2,3,604800.6667,36,12
780000.0,5.0,2.0,0.0,4.0,6.0,24,2,4,480283.0,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,5,1260743.4,36,12
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,4,1060625.0,36,12
1102500.0,7.0,1.0,0.0,4.0,6.0,13,2,4,1140672.5,36,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,1334120.0,36,12
475000.0,2.0,1.0,0.0,4.0,6.0,1,2,4,889413.25,36,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,30,666666.6667,36,12
1275000.0,6.0,2.0,0.0,2.0,3.0,15,3,4,2440480.75,36,12
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,760145.6667,36,12
600000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,760137.6667,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,1,350122.0,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,7,352930.1429,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,150033.6667,36,12
402500.0,4.0,1.0,0.0,4.0,4.0,13,2,3,300054.0,36,12
402500.0,4.0,1.0,0.0,4.0,4.0,13,2,1,300082.0,36,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,2,1,860144.0,36,12
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,2,1,2200424.0,36,12
1400000.0,6.0,2.0,0.0,2.0,3.0,1,5,4,2026759.5,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,1070194.5,36,12
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,2,5,2250458.4,36,12
900000.0,4.0,2.0,0.0,2.0,2.0,26,4,5,1660327.87,36,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,2,2,1503269.0,36,12
625000.0,2.0,1.0,0.0,4.0,5.0,1,1,3,1050230.333,36,12
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,1,470030.0,36,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,1,3,660143.3333,36,12
600000.0,2.0,1.0,0.0,2.0,1.0,16,2,9,664569.4444,36,12
642500.0,4.0,1.0,0.0,4.0,3.0,7,2,1,620124.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,4,755152.75,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,1,2,650131.5,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,1,1190273.0,36,12
882500.0,3.0,1.0,0.0,2.0,6.0,2,3,4,1080204.5,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,5,319262.2,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,1,2,738148.0,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,1,360131.0,36,12
402500.0,4.0,1.0,0.0,4.0,4.0,13,2,3,319956.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,165097.3333,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,150088.6667,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,165097.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,150088.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,2,165097.5,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,166764.6667,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,150089.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,450266.0,36,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,2,5,767118.8,36,12
340000.0,2.0,1.0,0.0,4.0,6.0,24,1,4,878295.5,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,780867.0,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,4,318321.25,36,12
1200000.0,8.0,2.0,0.0,2.0,4.0,26,8,2,1780356.0,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,336715.0,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,400002.0,36,12
350000.0,2.0,2.0,0.0,4.0,7.0,2,2,4,410069.5,36,12
350000.0,2.0,2.0,0.0,4.0,7.0,2,1,3,410057.0,36,12
700000.0,2.0,1.0,0.0,2.0,1.0,1,2,4,1722845.5,36,12
305000.0,2.0,1.0,0.0,4.0,8.0,2,2,2,400108.5,36,12
305000.0,2.0,1.0,0.0,4.0,8.0,2,1,12,369075.6667,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,4,461779.5,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,4,461800.0,36,12
900000.0,6.0,1.0,0.0,2.0,3.0,23,3,1,1098261.0,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,1,3,330069.0,36,12
340000.0,2.0,1.0,0.0,4.0,10.0,2,2,3,490114.3333,36,12
2250000.0,9.0,1.0,1.0,2.0,4.0,26,7,1,3800760.0,36,12
1500000.0,4.0,1.0,0.0,2.0,2.0,26,4,1,1296259.0,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,2,240048.0,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,2,3,236735.6667,36,12
480000.0,6.0,1.0,0.0,4.0,4.0,13,1,4,380078.0,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,3,864680.0,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,290061.0,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,2,2,330065.5,36,12
530000.0,3.0,1.0,0.0,4.0,4.0,13,1,1,450080.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,1,1510315.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,1,4,1330271.25,36,12
780000.0,5.0,2.0,0.0,4.0,6.0,24,4,2,774152.0,36,12
882500.0,3.0,1.0,0.0,2.0,6.0,2,2,2,820196.0,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,1,8,765149.75,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,570130.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,4,788646.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,3,570146.0,36,12
850000.0,4.0,1.0,0.0,2.0,2.0,4,3,3,1160222.0,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,6,1987062.667,36,12
800000.0,5.0,1.0,0.0,4.0,4.0,4,2,4,470109.5,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,4,1840368.75,36,12
1312500.0,4.0,1.0,0.0,4.0,13.0,1,2,3,1290264.333,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,1,355765.0,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,2,355765.0,36,12
1159285.7142857143,5.0,1.0,0.0,4.0,6.0,14,4,2,1378590.5,36,12
362500.0,2.0,1.0,0.0,4.0,5.0,24,2,2,400235.5,36,12
320000.0,2.0,2.0,0.0,4.0,2.0,24,2,2,412744.0,36,12
1150000.0,5.0,1.0,0.0,2.0,-1.0,5,2,1,5263102.0,36,12
960000.0,3.0,1.0,0.0,4.0,4.0,13,2,1,708403.0,36,12
700000.0,2.0,1.0,0.0,4.0,5.0,13,2,2,370218.0,36,12
1562500.0,6.0,1.0,0.0,4.0,7.0,1,2,4,1040613.5,36,12
505000.0,4.0,1.0,1.0,4.0,6.0,10,2,1,321270.0,36,12
505000.0,4.0,1.0,1.0,4.0,6.0,10,2,3,321270.6667,36,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,3,1390820.0,36,12
675000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,1000589.75,36,12
2500000.0,4.0,2.0,0.0,2.0,2.0,1,1,3,3800744.333,36,12
900000.0,4.0,2.0,0.0,2.0,2.0,26,4,2,1260288.5,36,12
600000.0,2.0,1.0,0.0,4.0,4.0,24,1,3,700151.6667,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,2,1,460143.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,3,150044.3333,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,2,1,340125.0,36,12
1200000.0,4.0,1.0,0.0,2.0,2.0,5,1,1,3501770.0,36,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,2,2,252074.5,36,12
616666.6666666666,2.0,2.0,0.0,4.0,7.0,1,2,2,1458308.5,36,12
787500.0,5.0,1.0,0.0,1.0,4.0,20,3,1,1215254.0,36,12
1633333.3333333333,4.0,2.0,0.0,2.0,1.0,1,2,6,2810626.667,36,12
1416666.6666666667,8.0,1.0,0.0,2.0,3.0,26,5,3,1206249.0,36,12
400000.0,2.0,1.0,0.0,2.0,2.0,2,2,2,430095.0,36,12
850000.0,7.0,1.0,1.0,1.0,3.0,22,6,1,850170.0,36,12
2250000.0,6.0,1.0,0.0,2.0,4.0,25,1,4,1462777.5,36,12
1041666.6666666666,4.0,1.0,0.0,4.0,4.0,2,2,4,735157.25,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,2,350069.5,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,3,350044.0,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,7,1,1500359.0,36,12
550000.0,2.0,1.0,0.0,2.0,2.0,13,2,5,648723.2,36,12
1000000.0,9.0,1.0,1.0,2.0,3.0,19,5,2,1250264.5,36,12
778333.3333333334,5.0,1.0,0.0,4.0,9.0,2,1,1,360139.0,36,12
402500.0,4.0,1.0,0.0,4.0,4.0,13,2,2,319956.0,36,12
640714.2857142857,5.0,1.0,0.0,9.0,50.0,11,1,1,165097.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,1,740430.0,36,12
550000.0,2.0,1.0,0.0,4.0,17.0,24,2,2,793138.0,36,12
524000.0,4.0,1.0,0.0,5.0,13.0,13,2,3,432102.3333,36,12
310000.0,2.0,1.0,0.0,4.0,4.0,24,2,4,357567.75,36,12
